id,tag_name,count,excerpt_post_id,wiki_post_id,Class
28013,ctest,131,28347662,28347661,ND
92483,bootstrap-tabs,131,32603980,32603979,ND
48847,pathname,131,19144848,19144847,ND
19922,tdbgrid,131,8815005,8815004,ND
36985,lnk2001,131,25358554,25358553,ND
69989,select-menu,131,10420850,10420849,ND
102657,psutil,131,22789709,22789708,ND
17604,stdclass,387,11881177,11881176,ND
86535,azure-media-services,387,24619370,24619369,ND
85848,web-essentials,387,13367651,13367650,ND
17830,thread-local,387,15972230,15972229,ND
60068,localnotification,387,20145100,20145099,ND
79716,topic-modeling,387,10354546,10354545,ND
52569,rjava,387,9560666,9560665,ND
34816,activexobject,387,5734941,5734940,ND
94090,r-raster,387,17728252,17728251,ND
9291,jagged-arrays,387,9823782,9823781,ND
45167,android-keypad,387,12344597,12344596,ND
12848,business-rules,387,25342003,25342002,ND
95765,jira-rest-api,643,24120981,24120980,ND
12861,brute-force,643,11078819,11078818,ND
12404,nslog,643,7875394,7875393,ND
52301,viewflipper,643,5890773,5890772,ND
1397,bezier,899,11483678,11483677,ND
93642,titanium-alloy,899,17476488,17476487,ND
3055,hyper-v,899,13260607,13260606,ND
107050,visual-studio-cordova,1155,26878331,26878330,ND
11525,spss,1155,5398741,5398740,ND
24940,nsview,1411,6368831,6368830,ND
767,t4,1411,4830430,4830429,ND
2086,lucene.net,1667,5182313,5182312,ND
6458,frequency,1667,14406820,14406819,ND
15944,django-orm,1667,9296703,9296702,ND
10210,plpgsql,2179,5971694,5971693,ND
9661,system-calls,2179,12729585,12729584,ND
9367,legend,2179,17081726,17081725,ND
56920,ravendb,2179,5185146,5185145,ND
69726,cq5,2435,7525694,7525693,ND
3174,crm,2435,4980370,4980369,ND
3322,postgis,2435,6208722,6208721,ND
3314,sql-injection,2691,6826176,6826175,ND
46835,guava,2691,3627776,3627775,ND
5088,render,2947,6546527,6546526,ND
30341,media-player,3459,5890564,5890563,ND
365,url,31875,5147326,5147325,ND
43496,input-type-file,132,15154661,15154660,ND
15480,apl,132,4928057,4928056,ND
15513,reflow,132,26123320,26123319,ND
87110,jquery-data,132,17761695,17761694,ND
88771,right-join,132,14878937,14878936,ND
107109,ios-keyboard-extension,132,26172874,26172873,ND
8422,int32,132,23787462,23787461,ND
31992,powerdesigner,132,6109732,6109731,ND
69133,jsctypes,132,9457953,9457952,ND
74482,gwt-celltable,132,8397326,8397325,ND
68096,x3dom,132,11771646,11771645,ND
110236,chartist.js,132,28719112,28719111,ND
68500,sdl-ttf,132,14293972,14293971,ND
77630,cmmotionmanager,132,36072257,36072256,ND
103543,snapchat,132,23335646,23335645,ND
109935,konvajs,132,28471936,28471935,ND
585,procedural,132,14724704,14724703,ND
82529,sequencefile,132,12897637,12897636,ND
87197,volt,132,14071597,14071596,ND
19469,equivalence,132,23686611,23686610,ND
39977,jpcap,132,9947984,9947983,ND
88029,libphonenumber,132,14484164,14484163,ND
3629,ticket-system,132,11811081,11811080,ND
48596,reuseidentifier,132,18231825,18231824,ND
116736,htmlwidget,132,34439987,34439986,ND
85937,redis-sentinel,132,13412727,13412726,ND
8136,swfloader,132,7021627,7021626,ND
14768,xbuild,132,8245161,8245160,ND
43429,custom-events,132,29903003,29903002,ND
65654,django-1.3,132,8350396,8350395,ND
34000,jmap,132,14169582,14169581,ND
65119,radar-chart,132,27338005,27338004,ND
48654,iphone-sdk-3.2,132,6798684,6798683,ND
65419,infiniband,132,9295695,9295694,ND
90588,uicollectionreusableview,132,33077568,33077567,ND
43013,multiplexing,132,11663597,11663596,ND
91692,selenium-grid2,132,29401791,29401790,ND
28149,idempotent,132,7008953,7008952,ND
108848,android-elevation,132,27577004,27577003,ND
1527,bsod,132,7737576,7737575,ND
19538,vcf,132,18246060,18246059,ND
65673,stacked-area-chart,132,12225444,12225443,ND
4976,xaf,132,8428718,8428717,ND
13962,open-basedir,132,15369442,15369441,ND
109503,intel-edison,132,28045018,28045017,ND
86599,jquery-knob,132,13774754,13774753,ND
112351,androiddesignsupport,388,30550891,30550890,ND
76378,iscroll,388,13952777,13952776,ND
44284,cgpath,388,33008623,33008622,ND
10529,member-functions,388,30047218,30047217,ND
86453,glm-math,388,13696776,13696775,ND
67141,acs,388,5872723,5872722,ND
33096,prepend,388,16658111,16658110,ND
94266,cordova-3,644,19191457,19191456,ND
15383,tor,644,7073033,7073032,ND
3305,openssh,644,11484224,11484223,ND
24725,sift,644,6153449,6153448,ND
5939,smartphone,644,13982910,13982909,ND
37200,reverse-geocoding,644,5580939,5580938,ND
3188,elmah,900,3631747,3631746,ND
10561,between,900,19392428,19392427,ND
108121,boto3,1156,26880001,26880000,ND
32457,amazon-sqs,1156,5412065,5412064,ND
26101,seekbar,1156,5825721,5825720,ND
3146,conflict,1412,16259665,16259664,ND
29817,blender,1668,5439714,5439713,ND
556,paging,1924,7983338,7983337,ND
31985,windows-server-2008,2692,6053793,6053792,ND
116664,retrofit2,2692,34404531,34404530,ND
100570,deep-learning,5252,21494853,21494852,ND
59704,xcode4,5508,4341089,4341088,ND
2051,authorization,5764,6423394,6423393,ND
11685,youtube-api,8068,7743270,7743269,ND
488,console,9348,5134981,5134980,ND
16,python,806788,3624965,3607014,ND
9627,word-automation,133,9975998,9975997,ND
11523,system.in,133,20518027,20518026,ND
73142,bnd,133,7474925,7474924,ND
24057,load-time,133,14075653,14075652,ND
39850,django-syncdb,133,9803301,9803300,ND
43766,abpeoplepickerview,133,10351547,10351546,ND
28662,zenity,133,14037038,14037037,ND
103493,ssrs-2014,133,29849770,29849769,ND
63552,pre-build-event,133,19781280,19781279,ND
24954,malware-detection,133,36137130,36137129,ND
39856,ilog,133,6256863,6256862,ND
68496,hippocms,133,5854149,5854148,ND
58170,libssh,133,13691736,13691735,ND
107160,drone,133,26166073,26166072,ND
24964,del,133,45691886,45691885,ND
30973,window.opener,133,12316299,12316298,ND
3951,groovyshell,133,10305724,10305723,ND
24802,panic,133,14622673,14622672,ND
66678,nativequery,133,21267474,21267473,ND
19022,opennetcf,133,11857134,11857133,ND
27253,varchar2,133,24457451,24457450,ND
33521,asp.net-charts,133,19319701,19319700,ND
110922,cloudera-quickstart-vm,133,29351469,29351468,ND
9154,validationsummary,133,12044783,12044782,ND
6478,datarepeater,133,18741415,18741414,ND
52203,custom-model-binder,133,17781199,17781198,ND
86662,uint8t,133,32169419,32169418,ND
61928,mercurial-hook,133,5420736,5420735,ND
25256,app.xaml,133,26495990,26495989,ND
1880,trunk,133,17025455,17025454,ND
60266,android-titlebar,133,25889515,25889514,ND
42116,widechar,133,5621581,5621580,ND
61749,empty-list,133,41318958,41318957,ND
82682,powerpoint-2010,133,26250317,26250316,ND
92720,mp4parser,133,17003060,17003059,ND
101040,nixos,133,21789969,21789968,ND
113815,payumoney,133,31810280,31810279,ND
114368,android-api-levels,133,32348200,32348199,ND
33459,persistent-connection,133,32474627,32474626,ND
57618,gyp,133,12541463,12541462,ND
49318,nested-table,133,5934780,5934779,ND
10371,abi,389,7463806,7463805,ND
10092,swingx,389,7551926,7551925,ND
107703,xcode6.1,389,26481366,26481365,ND
4074,gql,389,7135361,7135360,ND
108707,mobilefirst-server,389,27367044,27367043,ND
65092,asp.net-webpages,389,13980810,13980809,ND
32045,frp,389,7775833,7775832,ND
83097,motionevent,389,11986292,11986291,ND
35662,uiapplication,389,9335935,9335934,ND
88020,wix3.7,389,16978795,16978794,ND
9830,stringbuffer,389,16081450,16081449,ND
65800,geb,645,6196258,6196257,ND
17363,pseudo-class,645,10835957,10835956,ND
19232,memory-mapped-files,645,13641045,13641044,ND
28307,separator,645,16969317,16969316,ND
16474,rails-routing,901,13361083,13361082,ND
5686,python-module,901,9854514,9854513,ND
11804,delphi-2009,901,3625156,3625155,ND
12269,jsch,1157,5671042,5671041,ND
56246,http-status-code-301,1413,7792872,7792871,ND
1872,ctypes,2181,4423550,4423549,ND
3384,sphinx,2181,5193195,5193194,ND
97002,mean-stack,2693,19416789,19416788,ND
117722,angular-cli,2693,37166398,37166397,ND
3213,asp.net-membership,3205,4198173,4198172,ND
9993,syntax-error,5765,7690280,7690279,ND
154,iphone,217989,3625240,3607496,ND
45655,swtbot,134,5733365,5733364,ND
23688,x3d,134,9834727,9834726,ND
68867,nextgen-gallery,134,44588307,44588306,ND
7341,wow64,134,5151214,5151213,ND
34304,binary-serialization,134,26486045,26486044,ND
62681,saaj,134,6492973,6492972,ND
82126,cloudify,134,11469504,11469503,ND
3514,rpn,134,9260593,9260592,ND
38771,mkv,134,11051147,11051146,ND
76749,puts,134,19476919,19476918,ND
85025,wicket-1.6,134,12932801,12932800,ND
91446,django-tests,134,16336212,16336211,ND
117532,angular2-meteor,134,35149565,35149564,ND
28280,hexagonal-tiles,134,14869800,14869799,ND
125432,desktop-bridge,134,42941952,42941951,ND
120147,bitbucket-pipelines,134,37582256,37582255,ND
28252,tail-call-optimization,134,23707572,23707571,ND
102830,miniconda,134,22901815,22901814,ND
71973,liferay-velocity,134,39891088,39891087,ND
15602,segments,134,27060655,27060654,ND
103146,contourf,134,23071471,23071470,ND
24225,dynamic-class-loaders,134,34724317,34724316,ND
115449,developer-console,134,34000565,34000564,ND
4472,coderush,134,4734122,4734121,ND
5209,oid,134,8438804,8438803,ND
50201,signal-strength,134,21192765,21192764,ND
30887,google-eclipse-plugin,134,9907738,9907737,ND
103509,ssms-2014,134,35944225,35944224,ND
126163,ngrx-store,134,43719682,43719681,ND
8093,client-side-scripting,134,7455901,7455900,ND
42803,xrm,134,5112704,5112703,ND
116123,leaflet.draw,134,33888358,33888357,ND
65947,last-insert-id,134,6485860,6485859,ND
67665,starttls,134,9017432,9017431,ND
20246,zend-pdf,134,7743524,7743523,ND
27485,freetype2,134,24522592,24522591,ND
105511,azure-redis-cache,134,39752388,39752387,ND
100150,skemitternode,134,21265808,21265807,ND
53751,dedicated-server,134,21828460,21828459,ND
49019,qmap,134,11935473,11935472,ND
70515,event-store,134,10029422,10029421,ND
11541,custom-renderer,134,30239365,30239364,ND
93084,ninja,134,17833156,17833155,ND
101170,android-app-indexing,134,21881012,21881011,ND
106788,cannot-find-symbol,134,41906822,41906821,ND
118716,mod,134,36866836,36866835,ND
115770,aws-rds,134,33568833,33568832,ND
73733,in-house-distribution,134,44768007,44768006,ND
25220,to-char,134,37119128,37119127,ND
8012,fisheye,134,6611264,6611263,ND
40087,outbound,134,12302364,12302363,ND
109649,sonarqube-5.0,134,28166394,28166393,ND
24486,method-chaining,390,36046738,36046737,ND
37170,sublist,390,39084375,39084374,ND
61596,objective-c-category,390,8360300,8360299,ND
105804,unity3d-2dtools,390,24774828,24774827,ND
98224,python-social-auth,390,23365038,23365037,ND
99825,django-1.7,390,21073927,21073926,ND
66487,sunspot-rails,390,7034110,7034109,ND
1423,bsd,390,10571907,10571906,ND
67846,atk4,390,5607068,5607067,ND
28536,n-tier-architecture,390,7040118,7040117,ND
51833,dotnetzip,390,4120929,4120928,ND
31876,agda,390,7599940,7599939,ND
8676,bulk,646,9256895,9256894,ND
13335,suds,646,6363824,6363823,ND
6558,jmockit,646,6775705,6775704,ND
10000,worker,646,5760513,5760512,ND
1324,directoryservices,646,5735095,5735094,ND
76916,javacv,902,9066534,9066533,ND
66519,google-api-client,1158,7951518,7951517,ND
6781,builder,1158,13672804,13672803,ND
6810,http-get,1158,17505213,17505212,ND
26098,decision-tree,1158,4937452,4937451,ND
12513,contact,1414,22234914,22234913,ND
5649,ping,1926,7569734,7569733,ND
8393,httpresponse,2438,12314883,12314882,ND
3836,sendmail,2438,5377396,5377395,ND
7986,toolbar,2694,7574538,7574537,ND
93786,sql-server-2014,2950,17553415,17553414,ND
119830,firebase-cloud-messaging,3462,37312963,37312962,ND
8470,set,7302,6462104,6462103,ND
50963,try-finally,135,27365704,27365703,ND
8155,user-stories,135,10462752,10462751,ND
97478,qtspim,135,25025075,25025074,ND
36875,fast-enumeration,135,26265188,26265187,ND
50333,pycairo,135,17819335,17819334,ND
36486,xmlunit,135,10085686,10085685,ND
42483,pipelining,135,38856746,38856745,ND
11010,html-sanitizing,135,29391141,29391140,ND
9596,securestring,135,11962447,11962446,ND
59524,nonce,135,10155690,10155689,ND
113783,errorbar,135,31786821,31786820,ND
88227,spyne,135,14608546,14608545,ND
103068,facebook-friends,135,40565451,40565450,ND
189,trust,135,11291048,11291047,ND
110024,less-mixins,135,28522674,28522673,ND
25275,jpeg2000,135,10659926,10659925,ND
13791,capability,135,16428611,16428610,ND
107370,file-watcher,135,26183150,26183149,ND
116446,tizen-native-app,135,40484268,40484267,ND
109422,nix,135,27968975,27968974,ND
52110,django-piston,135,7615454,7615453,ND
122241,ecmascript-2017,135,39752620,39752619,ND
21948,party,135,23377939,23377938,ND
1202,procmail,135,7097527,7097526,ND
4735,activescaffold,135,10199238,10199237,ND
59482,unicode-escapes,135,39440092,39440091,ND
14276,msbuildcommunitytasks,135,24702222,24702221,ND
97732,qlayout,135,20748692,20748691,ND
83484,kif,135,15283834,15283833,ND
94776,mysql-cluster,135,18143674,18143673,ND
102330,om,135,23585836,23585835,ND
14253,abbreviation,135,16400260,16400259,ND
38956,trimming,135,11862147,11862146,ND
71230,pyhook,135,6765508,6765507,ND
90965,azure-storage-queues,135,21534114,21534113,ND
84189,infobox,135,16223390,16223389,ND
87192,lighttable,135,15838071,15838070,ND
26728,stereoscopy,135,8871899,8871898,ND
77779,listselectionlistener,135,13031800,13031799,ND
12362,front-controller,135,14990202,14990201,ND
15124,unsafe-pointers,135,38297384,38297383,ND
103727,android-togglebutton,135,23429258,23429257,ND
110537,bindparam,135,29003068,29003067,ND
32797,buildr,135,5237488,5237487,ND
8253,xmlrpclib,135,7700359,7700358,ND
16264,ar,135,7081108,7081107,ND
70244,saga,135,18618626,18618625,ND
18066,jinternalframe,391,5825247,5825246,ND
93009,reactivemongo,391,17130870,17130869,ND
31856,resizable,391,21012265,21012264,ND
15452,http-error,391,28958949,28958948,ND
98278,jetty-9,391,32391956,32391955,ND
12952,screensaver,391,16483324,16483323,ND
8808,whitelist,391,14395080,14395079,ND
6553,finite-automata,391,6768851,6768850,ND
116520,appium-ios,391,34459628,34459627,ND
38301,google-openid,391,13797437,13797436,ND
61896,google-chartwrapper,391,22880972,22880971,ND
40620,autosuggest,647,7763227,7763226,ND
73084,c++-cx,647,7451903,7451902,ND
11643,sigsegv,647,7011638,7011637,ND
73050,doubly-linked-list,903,7521845,7521844,ND
50366,scalaz,903,5102491,5102490,ND
29583,movement,903,14166735,14166734,ND
62587,tridion,1159,6624635,6624634,ND
9798,cpu-architecture,1159,22107396,22107395,ND
100433,postman,1927,22582481,22582480,ND
80874,tfs2012,1927,10864405,10864404,ND
30026,slim,1927,6958830,6958829,ND
7372,rdlc,2439,6059687,6059686,ND
604,teamcity,4743,4890005,4890004,ND
995,notifications,11143,6623727,6623726,ND
58679,oauth-2.0,11143,7562024,7562023,ND
491,datatable,14215,5829793,5829792,ND
9002,button,27783,6063373,6063372,ND
1117,xaml,46471,4858030,4858029,ND
21088,object-pascal,136,8732589,8732588,ND
67948,yepnope,136,5695448,5695447,ND
1908,wse,136,5280201,5280200,ND
14306,performancepoint,136,5221578,5221577,ND
63696,nm,136,12113835,12113834,ND
80543,libclang,136,16866657,16866656,ND
110133,liferay-6.2,136,30071011,30071010,ND
29485,single-threaded,136,20893859,20893858,ND
108215,system.io.file,136,26948153,26948152,ND
115141,.so,136,33596813,33596812,ND
18570,sigkill,136,11120089,11120088,ND
56715,effective-java,136,7869316,7869315,ND
88603,codefluent,136,14787542,14787541,ND
14601,dotfuscator,136,12690787,12690786,ND
17968,antixsslibrary,136,3625179,3625178,ND
7257,nss,136,21474313,21474312,ND
28889,code-structure,136,7178666,7178665,ND
13920,pgm,136,7312451,7312450,ND
77260,ranorex,136,9221636,9221635,ND
6269,base-conversion,136,8220094,8220093,ND
124525,laravel-mix,136,44741979,44741978,ND
27501,contentplaceholder,136,31597653,31597652,ND
37690,windows-xp-sp3,136,25006826,25006825,ND
62682,android-compatibility,136,27111749,27111748,ND
87802,kryonet,136,14378946,14378945,ND
114477,opc-ua,136,32422175,32422174,ND
127909,datacontractjsonserializer,136,45601368,45601367,ND
22031,libs,136,23042367,23042366,ND
70265,visual-web-developer-2010,136,9007946,9007945,ND
45505,cprofile,136,11132595,11132594,ND
100012,fitnesse-slim,136,21207710,21207709,ND
52568,jri,136,23180230,23180229,ND
85663,ewsjavaapi,136,13272283,13272282,ND
86322,versionone,136,15230001,15230000,ND
32188,template-templates,136,11126349,11126348,ND
56560,clutter,136,7787081,7787080,ND
100462,mle,136,25040251,25040250,ND
8718,diagramming,136,6798650,6798649,ND
57454,openbravo,136,7000831,7000829,ND
36761,fadeto,136,22391574,22391573,ND
60484,pygraphviz,136,10235247,10235246,ND
70897,mixpanel,392,8657182,8657181,ND
9980,tablelayoutpanel,392,8309123,8309122,ND
113821,pycaffe,392,31820518,31820517,ND
27528,negative-number,392,11473499,11473498,ND
75066,findviewbyid,392,11433957,11433956,ND
87549,katana,392,14254624,14254623,ND
75276,clearcase-ucm,392,8591191,8591190,ND
29686,directshow.net,392,5319954,5319953,ND
68887,eclipse-emf,392,5963263,5963262,ND
15667,gprs,392,6869685,6869684,ND
114519,actioncable,392,32471301,32471300,ND
27059,affinetransform,392,14086754,14086753,ND
4450,mshtml,392,8693871,8693870,ND
41475,correlated-subquery,392,14986065,14986064,ND
78411,hstore,392,9765994,9765993,ND
112320,android-design-library,648,30522992,30522991,ND
117658,ngrx,648,37123482,37123481,ND
11939,spam,904,4976391,4976390,ND
39529,jboss5.x,904,8127890,8127889,ND
2553,schedule,904,10463187,10463186,ND
8168,circular-dependency,904,14591904,14591903,ND
13268,modx,904,5058786,5058785,ND
54451,modalviewcontroller,1160,6255816,6255815,ND
75878,google-cloud-sql,1416,10182096,10182095,ND
14305,sympy,1672,6007798,6007797,ND
9624,fpga,1672,4998027,4998026,ND
6383,sandbox,1928,5192461,5192460,ND
109459,value,2440,31265867,31265866,ND
65592,codeigniter-2,2952,5491458,5491457,ND
106662,passport.js,3208,25604603,25604602,ND
11891,octave,3208,3688201,3688200,ND
76768,jenkins-plugins,3976,9162791,9162790,ND
700,port,4232,7260650,7260649,ND
64929,servicestack,4232,5377957,5377956,ND
393,usb,6024,4974852,4974851,ND
7917,slider,7304,9696388,9696387,ND
2176,netbeans,20616,4956045,4956044,ND
74229,apns-php,137,12183245,12183244,ND
16089,irq,137,14316944,14316943,ND
67558,ivar,137,15073276,15073275,ND
44716,lzw,137,10321119,10321118,ND
76638,blockingcollection,137,9019688,9019687,ND
77406,dynamic-data-display,137,10982401,10982400,ND
96119,codeigniter-hmvc,137,18909842,18909841,ND
75633,exiftool,137,8469752,8469751,ND
16217,mediatemple,137,13126802,13126801,ND
64465,git-bare,137,10638392,10638391,ND
80721,mxgraph,137,10789934,10789933,ND
